ts,sessionId,level,itemInSession,city,zip,state,userAgent,lon,lat,userId,lastName,firstName,gender,registration,success,year,month,hour,day
2026-04-21T17:44:39.000+07:00,457843,free,3,Point Marion,,PA,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53""",-79.891941,39.752149,457844,Smith,Gavin,M,1618980015000,true,2026,4,17,21
2026-04-21T17:44:40.000+07:00,1863144,paid,1,San Jose,,CA,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-121.883537,37.344507,978084,Harper,Lauryn,F,1754976049000,true,2026,4,17,21
2026-07-25T17:44:50.000+07:00,171169,free,2,Winter Park,,FL,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36""",-81.298342,28.610096,171170,Greer,Heidi,F,1627188015000,true,2026,7,17,25
2026-02-13T17:44:52.000+07:00,1223753,paid,17,Houston,,TX,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-95.584817,29.699688,450559,Arias,Eddy,M,1689066475000,true,2026,2,17,13
2026-06-18T17:44:54.000+07:00,69544,free,2,Norfolk,,VA,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-76.204908,36.860941,69545,Campbell,Michael,M,1669436950000,true,2026,6,17,18
2026-04-19T17:44:56.000+07:00,1862415,free,6,Danvers,,MA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-70.950516,42.574174,731833,Wagner,Aarav,M,1618807215000,true,2026,4,17,19
2026-06-06T17:44:59.000+07:00,1543546,free,5,Virginia Beach,,VA,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-76.035478,36.736543,964959,Turner,Gianna,F,1622954415000,true,2026,6,17,6
2026-08-07T17:45:11.000+07:00,1522905,free,2,Foley,,AL,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,-87.726796,30.384723,389657,Jennings,William,M,1628311215000,true,2026,8,17,7
2026-04-02T17:45:16.000+07:00,1560085,free,1,Greensboro,,NC,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,-79.735752,36.114409,100786,Curry,James,M,1617338415000,true,2026,4,17,2
2026-06-15T17:45:16.000+07:00,937947,free,7,Taunton,,MA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",-71.118346,41.909112,937948,Perkins,Audrey,F,1715990142000,true,2026,6,17,15
2026-03-13T17:45:20.000+07:00,1793213,free,2,Mount Pleasant,,TX,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-94.979111,33.21622,315202,Cabrera,Jordan,F,1615610415000,true,2026,3,17,13
2026-07-28T17:45:23.000+07:00,1407027,paid,1,Sanborn,,NY,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",-78.877732,43.14933,319091,Ford,Akeem,M,1782146714000,true,2026,7,17,28
2026-03-15T17:45:30.000+07:00,1319133,free,7,San Bernardino,,CA,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-117.301301,34.14463,959745,Mora,Cara,F,1615783215000,true,2026,3,17,15
2026-03-15T17:45:32.000+07:00,634003,paid,17,Bronx,,NY,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-73.908592,40.81471,634004,Solomon,Regina,F,1641445617000,true,2026,3,17,15
2026-07-10T17:45:41.000+07:00,1750745,free,7,Hattiesburg,,MS,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-89.415848,31.334884,918073,Rivera,Drake,M,1766171618000,true,2026,7,17,10
2026-07-29T17:45:41.000+07:00,1905697,free,1,Harned,,KY,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-86.368271,37.74009,,,,,,false,2026,7,17,29
2026-02-13T17:45:43.000+07:00,468645,free,1,Wixom,,MI,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-83.545088,42.521838,468646,Raymond,Ethan,M,1724078705000,true,2026,2,17,13
2026-05-25T17:45:51.000+07:00,225433,free,5,La Puente,,CA,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",-117.93647,34.031415,225434,Richard,Francisco,M,1621917615000,true,2026,5,17,25
2026-02-27T17:45:57.000+07:00,1740525,paid,1,Stillwater,,MN,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-92.839286,45.073144,498027,Mcbride,Maggie,F,1614400815000,true,2026,2,17,27
2026-07-17T17:46:06.000+07:00,1392476,paid,10,Bentonville,,AR,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-94.25628,36.346567,982827,Miller,Emily,F,1717549084000,true,2026,7,17,17
2026-03-12T17:46:08.000+07:00,580448,free,1,Finksburg,,MD,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-76.915068,39.488167,580449,Schroeder,Joseph,M,1615524015000,true,2026,3,17,12
2026-03-11T17:46:10.000+07:00,1909408,free,2,Bakersfield,,CA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-119.023451,35.339702,394163,Wilkinson,Angie,F,1747418610000,true,2026,3,17,11
2026-04-22T17:46:11.000+07:00,1709452,free,1,Holyoke,,MA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-72.642448,42.211656,562784,Warren,Nava,F,1619066415000,true,2026,4,17,22
2026-04-15T17:46:12.000+07:00,654729,free,5,Birmingham,,AL,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-86.845896,33.399153,654730,Holmes,Dylan,M,1744469968000,true,2026,4,17,15
2026-07-13T17:46:18.000+07:00,1774592,free,6,West Palm Beach,,FL,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-80.193112,26.720009,519500,Peterson,Jayden,M,1626151215000,true,2026,7,17,13
2026-06-26T17:46:23.000+07:00,49244,paid,18,Dewitt,,MI,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-84.592296,42.863913,49245,Huffman,Lathan,M,1671413332000,true,2026,6,17,26
2026-04-20T17:46:27.000+07:00,112576,free,8,Tucson,,AZ,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-110.933341,32.147619,112577,Gibson,Stephanie,F,1618893615000,true,2026,4,17,20
2026-06-03T17:46:28.000+07:00,787727,paid,11,Reseda,,CA,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,-118.540958,34.200175,787728,Sanchez,Zachary,M,1622695215000,true,2026,6,17,3
2026-03-30T17:46:30.000+07:00,1784821,free,2,Visalia,,CA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",-119.375646,36.303793,703829,Hall,Jaiven,M,1735960072000,true,2026,3,17,30
2026-06-21T17:46:31.000+07:00,813450,free,2,Sparks,,GA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",-83.427337,31.208842,813451,Miller,Emma,F,1624250415000,true,2026,6,17,21
2026-04-18T17:46:34.000+07:00,155649,free,5,Dearborn,,MI,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-83.24761,42.298036,155650,Serrano,Mahi,F,1618720815000,true,2026,4,17,18
2026-03-16T17:46:35.000+07:00,305028,free,1,Warren,,MI,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-82.993857,42.468096,305029,Wallace,Elizabeth,F,1615869615000,true,2026,3,17,16
2026-06-11T17:46:36.000+07:00,1527574,paid,1,Provo,,UT,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-111.69709,40.226534,296722,Newton,Edward,M,1709695415000,true,2026,6,17,11
2026-04-28T17:46:38.000+07:00,1822867,paid,1,Patterson,,CA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",-121.22995,37.452894,469586,Mason,Maggie,F,1619584815000,true,2026,4,17,28
2026-07-03T17:46:38.000+07:00,1905697,free,4,Harned,,KY,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-86.368271,37.74009,219317,Johnson,Angel,F,1625287215000,true,2026,7,17,3
2026-03-30T17:46:43.000+07:00,891677,free,1,Savannah,,GA,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-81.179127,32.039413,891678,Johnson,Adeline,F,1764135936000,true,2026,3,17,30
2026-06-20T17:46:44.000+07:00,376685,paid,14,Pacific Palisades,,CA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-118.544232,34.08746,,,,,,false,2026,6,17,20
2026-03-14T17:46:45.000+07:00,1424239,paid,56,Dallas,,TX,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-96.878831,32.781246,65874,Greene,Alexis,F,1615696815000,true,2026,3,17,14
2026-06-20T17:46:45.000+07:00,376685,paid,15,Pacific Palisades,,CA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-118.544232,34.08746,,,,,,false,2026,6,17,20
2026-06-25T17:46:46.000+07:00,1843517,paid,1,Oskaloosa,,IA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-92.661641,41.272983,237230,Mckinney,Markus,M,1753001388000,true,2026,6,17,25
2026-08-07T17:46:47.000+07:00,209587,free,2,Houston,,TX,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-95.191192,29.619365,209588,Peters,Colin,M,1628311215000,true,2026,8,17,7
2026-06-19T17:46:47.000+07:00,781978,free,5,Conroe,,TX,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-95.416291,30.188194,781979,Lopez,Mason,M,1742019897000,true,2026,6,17,19
2026-05-14T17:47:02.000+07:00,800509,free,2,Hartford,,CT,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-72.696006,41.748587,,,,,,false,2026,5,17,14
2026-05-28T17:47:03.000+07:00,465474,free,2,Milan,,MI,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-83.674971,42.078164,465475,Leon,Matthew,M,1622176815000,true,2026,5,17,28
2026-05-14T17:47:03.000+07:00,800509,free,3,Hartford,,CT,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-72.696006,41.748587,,,,,,false,2026,5,17,14
2026-07-10T17:47:06.000+07:00,1871658,free,2,Farmington,,NM,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",-108.178691,36.740321,104725,Ramirez,Isaac,M,1625892015000,true,2026,7,17,10
2026-06-08T17:47:10.000+07:00,1874054,free,1,Saint Albans,,VT,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-73.081499,44.809326,568182,Lopez,Andres,M,1623127215000,true,2026,6,17,8
2026-06-17T17:47:12.000+07:00,676434,free,5,Columbia,,SC,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-80.919271,34.092634,676435,Goodman,Awan,M,1682644159000,true,2026,6,17,17
2026-08-07T17:47:17.000+07:00,425668,free,2,San Juan,,TX,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-98.154843,26.167835,,,,,,false,2026,8,17,7
2026-03-28T17:47:19.000+07:00,1497326,paid,2,Lawrenceville,,GA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-84.065651,33.92209,342923,Pham,Victor,M,1616906415000,true,2026,3,17,28
2026-07-06T17:47:25.000+07:00,376685,paid,16,Pacific Palisades,,CA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-118.544232,34.08746,376686,Lopez,Savannah,F,1692455576000,true,2026,7,17,6
2026-03-29T17:47:29.000+07:00,1905222,free,2,Camarillo,,CA,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,-118.988163,34.198821,950293,Williams,Rainy,F,1739625887000,true,2026,3,17,29
2026-04-12T17:47:32.000+07:00,55809,paid,17,Mooresville,,IN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-86.373602,39.579356,,,,,,false,2026,4,17,12
2026-04-30T17:47:37.000+07:00,330693,free,2,Las Vegas,,NV,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/6.1.5 Safari/537.77.4""",-115.223617,36.205266,330694,Berry,Jackson,M,1619757615000,true,2026,4,17,30
2026-04-06T17:47:38.000+07:00,1805518,paid,1,San Jose,,CA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-121.835328,37.3287,755798,Mendoza,Colin,M,1617684015000,true,2026,4,17,6
2026-04-08T17:47:39.000+07:00,821240,free,1,Grand Rapids,,MI,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-85.535988,42.933092,821241,Moore,Kaden,M,1653927656000,true,2026,4,17,8
2026-07-27T17:47:40.000+07:00,1569520,free,5,Ridgeland,,MS,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-90.169852,32.425874,458417,Small,Ryland,M,1627360815000,true,2026,7,17,27
2026-04-23T17:47:40.000+07:00,393399,paid,26,Gresham,,OR,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",-122.433565,45.50923,393400,Lee,Angelica,F,1619152815000,true,2026,4,17,23
2026-03-15T17:47:46.000+07:00,1395127,free,4,Waycross,,GA,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-82.413073,31.202246,895907,Fisher,Karim,M,1615783215000,true,2026,3,17,15
2026-08-06T17:47:50.000+07:00,151124,paid,1,Fernandina Beach,,FL,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-81.49172,30.609692,151125,Harris,Nicole,F,1628224815000,true,2026,8,17,6
2026-02-26T17:47:56.000+07:00,1112633,paid,49,Kirksville,,MO,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,-92.59121,40.166289,,,,,,false,2026,2,17,26
2026-04-14T17:47:56.000+07:00,1880651,paid,2,Cuyahoga Falls,,OH,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14""",-81.531057,41.169665,,,,,,false,2026,4,17,14
2026-02-26T17:47:57.000+07:00,1112633,paid,50,Kirksville,,MO,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,-92.59121,40.166289,,,,,,false,2026,2,17,26
2026-06-26T17:47:59.000+07:00,544595,free,1,Mountain View,,CA,"""Mozilla/5.0 (iPad; CPU OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",-122.085286,37.380566,544596,Stewart,Kolt,M,1624682415000,true,2026,6,17,26
2026-02-28T17:48:01.000+07:00,1871739,paid,1,Homeland,,CA,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-117.109484,33.758663,563413,Hunt,Jordy,M,1614487215000,true,2026,2,17,28
2026-02-23T17:48:02.000+07:00,935099,free,1,San Francisco,,CA,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),-122.441472,37.745916,935100,Crawford,Maryah,F,1614055215000,true,2026,2,17,23
2026-07-26T17:48:03.000+07:00,1703126,paid,65,Mountain City,,TN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-81.822037,36.454744,238431,Lewis,Tiffany,F,1627274415000,true,2026,7,17,26
2026-04-05T17:48:09.000+07:00,880752,free,1,Bethesda,,MD,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,-77.151871,38.997229,880753,Garcia,Joselyne,F,1617597615000,true,2026,4,17,5
2026-04-30T17:48:22.000+07:00,1903943,free,1,Toledo,,OH,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:31.0) Gecko/20100101 Firefox/31.0,-83.506863,41.648026,425815,Reid,Riley,F,1619757615000,true,2026,4,17,30
2026-07-30T17:48:23.000+07:00,1600617,free,7,Templeton,,MA,Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0,-72.068345,42.542767,625987,Jones,Sophia,F,1627620015000,true,2026,7,17,30
2026-05-02T17:48:30.000+07:00,1577239,free,4,Bakersfield,,CA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-119.023451,35.339702,631567,Lawrence,Kenneth,M,1690168689000,true,2026,5,17,2
2026-06-15T17:48:31.000+07:00,226681,free,8,Orange,,VA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-78.073339,38.218996,226682,Stewart,Nicolas,M,1623732015000,true,2026,6,17,15
2026-02-19T17:48:34.000+07:00,704488,free,5,Louisville,,KY,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,-85.583895,38.130822,704489,Taylor,Jennifer,F,1761707828000,true,2026,2,17,19
2026-03-31T17:48:36.000+07:00,1521538,paid,2,Minneapolis,,MN,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-93.277176,44.835969,990788,Hernandez,Hailee,F,1617165615000,true,2026,3,17,31
2026-08-02T17:48:38.000+07:00,1596253,free,7,Duncanville,,TX,Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0,-96.911882,32.66066,663018,Howard,Drake,M,1627879215000,true,2026,8,17,2
2026-05-16T17:48:42.000+07:00,152045,paid,7,Barstow,,CA,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-116.964449,34.980294,152046,Johnson,Santino,M,1764639893000,true,2026,5,17,16
2026-07-10T17:48:43.000+07:00,27975,paid,15,Huntsville,,AL,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,-86.558882,34.668212,27976,Oneal,Braydon,M,1625892015000,true,2026,7,17,10
2026-07-14T17:48:46.000+07:00,387931,free,7,Meansville,,GA,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",-84.3099,33.007484,387932,King,Emily,F,1626237615000,true,2026,7,17,14
2026-04-25T17:48:46.000+07:00,1830000,paid,1,Shiprock,,NM,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-108.899622,36.852599,391824,Castillo,Eniya,F,1708583359000,true,2026,4,17,25
2026-07-02T17:48:49.000+07:00,865522,free,1,Phillipsburg,,NJ,Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0,-75.147074,40.708223,865523,Hogan,Porter,M,1745011804000,true,2026,7,17,2
2026-08-04T17:48:49.000+07:00,111138,free,5,Pendleton,,SC,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36""",-82.723237,34.643979,111139,Tran,Sophia,F,1687326207000,true,2026,8,17,4
2026-04-10T17:49:12.000+07:00,1437162,paid,1,Kansas City,,MO,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",-94.523234,39.114346,745087,Hogan,Jason,M,1618029615000,true,2026,4,17,10
2026-03-16T17:49:13.000+07:00,831225,free,7,Jacobs Creek,,PA,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,-79.732512,40.135979,831226,Wagner,Jamison,M,1686110883000,true,2026,3,17,16
2026-07-24T17:49:13.000+07:00,1760434,free,1,Chicago,,IL,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",-87.662604,41.972872,636110,Campbell,Alexis,M,1627101615000,true,2026,7,17,24
2026-02-10T17:49:17.000+07:00,1492033,paid,2,Seymour,,IN,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/6.1.5 Safari/537.77.4""",-85.937722,38.966511,994434,Huang,Michael,M,1713470480000,true,2026,2,17,10
2026-03-30T17:49:19.000+07:00,1799166,paid,1,Midlothian,,VA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-77.679628,37.538846,,,,,,false,2026,3,17,30
2026-05-17T17:49:19.000+07:00,807815,free,1,Kingsville,,MO,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",-94.084862,38.783394,,,,,,false,2026,5,17,17
2026-03-30T17:49:20.000+07:00,1799166,paid,2,Midlothian,,VA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-77.679628,37.538846,,,,,,false,2026,3,17,30
2026-05-17T17:49:20.000+07:00,807815,free,2,Kingsville,,MO,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",-94.084862,38.783394,,,,,,false,2026,5,17,17
2026-05-23T17:49:21.000+07:00,1286789,free,5,Syracuse,,NY,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",-76.145229,43.078768,916276,Kim,Alanna,F,1621744815000,true,2026,5,17,23
2026-04-28T17:49:26.000+07:00,719519,free,4,Los Angeles,,CA,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",-118.350411,34.07041,719520,Middleton,Caleb,M,1704971481000,true,2026,4,17,28
2026-04-29T17:49:30.000+07:00,124934,free,4,El Cajon,,CA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,-116.969721,32.79551,124935,King,Orlando,M,1619671215000,true,2026,4,17,29
2026-02-09T17:49:32.000+07:00,800509,free,4,Hartford,,CT,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",-72.696006,41.748587,800510,Owens,Kol,M,1694084226000,true,2026,2,17,9
